full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group
Diammonio(ethyl)[4-[[4-[ethyl(3-sulphonatobenzyl)amino]phenyl](2-sulphonatophenyl)methylene]cyclohexa-2,5-dien-1-ylidene](3-sulphonatobenzyl)ammonium;2650-18-2;220-168-0;ZESJVAFJNMXDFZ-UHFFFAOYSA-N;CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[NH4+].[NH4+];DTXSID4034310;17559;PRO-256;;REACH-A;FALS;vPvM;HQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;"Home maintenance -> paint/stain and related products; Personal care -> body hygiene -> body wash; Personal care -> fragrance; Personal care -> general moisturizing -> hand/body lotion; Personal care -> make-up and related -> lip gloss; Personal care -> nails -> nail polish; colorant; cosmetic colorant; dye; dye; hair dyeing";;"Not Known or Reasonably Ascertainable; Pigment";CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;P-PNEC pred;782,94;;4,64;;9,61;;0,000114;5,139879086;0,3531;5389698,476;410,4914071;4,79;837;;;2,1;;39746,25526;;0,81;0,14;0,26;>10 to < 100 tonnes;10;100;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0,989071386;0,963994297;0,999999997;;;0,482678255;0,757963023;0,101890038;FALS;0;0;0;0;458,9;low ;0;0,7;low ;0,172;1260;low ;0;0,009958738;0,538648242;0,065270436;0,043091973;0,147567682;;;P_score_freshwater_pred_Dashboard;0,999999997;0,984355227;M_score_exp_UBA;0,482678255;M_score_pred_Episuite;0,757963023;0,447510439;kemi_score;0,81;0,870610717;1;0,482678255;0,5;0,663708701;1;0,147567682;0,5;0,48181438;0,75;0,266885202;0,5;0,402082735;0,75;1.00;vPvM;PM;PM;1
dibutyl adipate;105-99-7;203-350-4;XTJFFFGAUHQWII-UHFFFAOYSA-N;CCCCOC(=O)CCCCC(=O)OCCCC;DTXSID2021866;7784;PRO-257;NS00011516;;CERT;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;CERT;CERT;CERT;CERT;"Personal care -> make-up and related -> mascara; emollient; film forming; plasticiser; plasticisers; plasticizer; plasticizer; skin conditioning; skin-conditioning agent - emollient; softener and conditioner; solvent; solvent";Processing aids not otherwise specified;;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;;258,358;;4,04;;7,38;;0,000596;3,089905111;3,189;275,8893832;5,764221571;63,1;;;;;;6,95943542;0,3;0,74;0,39;0,01;>1000 tonnes;1000;;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,017901125;0,931382676;;;;0,304883018;0,319631748;FALS;0;0;0;0;109,9;moderate ;0,85;1030;low ;0,7;1070;low ;0,7;0,300992945;0,046849288;0,11496518;0,046115927;0,33845829;;;P_score_freshwater_pred_Dashboard;0,931382676;0,474641901;;;M_score_pred_Dashboard;0,319631748;0,312257383;kemi_score;0,74;0,545618431;1;;;0,384981087;1;0,318649474;1;0,416966457;1;0,318649474;0,5;0,350248513;1;1.00;PM;;PM;2
dibutyl hydrogen phosphate;16980-89-5;241-059-4;JYFHYPJRHGVZDY-UHFFFAOYSA-N;CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C(C4C(O3)COP(=O)(O4)[O-])OC(=O)CCC.[Na+];DTXSID60937686;6604694;PRO-258;;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;491,373;;0,18;;9,46;;0,00117;1,729974286;;275,8893832;;3,16;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0,931382676;;;;;0,546655767;FALS;0;0;0;0;343,3;low ;0,176;8020;low ;0,223;1080;low ;0,181;;0,019759291;0,073394847;0,045938537;0,025438199;;;P_score_freshwater_pred_Dashboard;0,931382676;0,931382676;;;M_score_pred_Dashboard;0,546655767;0,546655767;;;0,713544471;1;;;0,713544471;1;0,025438199;0,5;0,234842206;0,75;0,025438199;0,25;0,234842206;0,75;0.00;vPvM;;vPvM;1
Dibutyl hydrogen phosphate;107-66-4;203-509-8;JYFHYPJRHGVZDY-UHFFFAOYSA-N;CCCCOP(=O)(O)OCCCC;DTXSID3040728;7881;PRO-259;NS00009170;REACH-A;CERT;vPvM;MQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;"Anti-static agent; Chemical reaction regulator; Finishing agents; Intermediate; Intermediates; Lubricants and lubricant additives; Lubricating agent; Paint additives and coating additives not described by other categories; Plasticizer; Processing aids not otherwise specified";"Chemical reaction regulator; Lubricants and lubricant additives; Lubricating agent; Paint additives and coating additives not described by other categories; Plasticizer; Processing aids not otherwise specified";CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;P-PNEC pred;210,21;;1,8;;9,22;0,0815;0,0754;1,301029996;2,2951;41,26439411;8,093931132;6,76;25;;;0,5;;50,81144;0,45;0,79;0,24;0,36;>100 to < 1000 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0,182929628;0,031537137;0,345258688;;;0,738796125;0,44904062;0,618807346;FALS;0;0;0;0;757,6;low ;0,293;3040;low ;0,424;13260;low ;0;0,153688261;0,029803477;0,053179328;0,01594489;0,169584995;;;P_score_freshwater_pred_Dashboard;0,345258688;0,186575151;M_score_exp_UBA;0,738796125;M_score_exp_UBA;0,738796125;0,602214697;kemi_score;0,79;0,505050276;1;0,738796125;0,5;0,335198893;1;0,276248525;1;0,373522949;1;0,383449505;0,75;0,304299523;1;0.00;PM;vPvM;PM;1
Dibutylphthalate;84-74-2;201-557-4;DOIRQSBPFJWKBE-UHFFFAOYSA-N;CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC;DTXSID2021781;3026;PRO-260;NS00010095;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;CERT;CERT;FALS;CERT;"Home maintenance -> caulk/sealant; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; Home maintenance -> patch and repair -> putty or filler; Home maintenance -> surface sealers; Manufactured formulations -> Flame retardants; Personal care -> nails -> nail polish; Personal care -> nails -> nail polish remover; chemical added to raw material by supplier; fragrance; fragrance component; fragrance ingredient; impurites; masking; perfuming; plasticiser; plasticisers; plasticizer; plasticizer; solvent; solvent";"Absorbent; Not Known or Reasonably Ascertainable; Other; Plasticizer; Solvent";"Not Known or Reasonably Ascertainable; Plasticizer";CERT;CERT;CERT;CERT;FALS;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;278,348;4,61;4,68;;8,84;4,02E-05;4,45E-05;3,139879086;3,283;79,0436317;6,282083675;166;;;;;;10;0,29;0,81;0,36;0,48;>1000 to < 10000 tonnes;1000;10000;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;;0,020678683;0,615676279;;;;0,291252687;0,312146344;CERT;0;0;0,75;0;59;;1;547,3;;1;538;;1;0,268941421;0,060755087;0,145436405;0,061181215;0,305086822;;;P_score_freshwater_pred_Dashboard;0,615676279;0,318177481;;;M_score_pred_Dashboard;0,312146344;0,301699516;kemi_score;0,81;0,438384648;1;;;0,309828972;1;0,297447774;1;0,361104608;1;0,297447774;0,5;0,30357526;1;1.00;PM;;;
Dibutyltin bis(2-ethylhexanoate);04/10/2781;220-481-2;GPDWNEFHGANACG-UHFFFAOYSA-L;CCCCC(CC)C(=O)O[Sn](CCCC)(CCCC)OC(=O)C(CC)CCCC;DTXSID9051953;16682803;PRO-261;;REACH-A;FALS;PMT;MQ;Potential PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;;Heat stabilizer;;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;519,354;;9,52;;9,72;;1,34E-09;4,630427875;;4,96E+38;;224;109;;;;2,6;;;;0,09;0,17;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,735086324;;1;;;;;0,139041523;CERT;0;0,5;0,75;0;241,6;low ;0;125,7;low ;0,298;3050;low ;0;;0,109161445;0,084470755;0,029762264;0,032530111;;;P_score_freshwater_pred_Dashboard;1;0,867543162;;;M_score_pred_Dashboard;0,139041523;0,139041523;E_score_max;0,17;0,37288272;1;;;0,347310412;1;0,032530111;0,5;0,1653776;0,75;0,032530111;0,25;0,157727365;0,75;1.00;PM;;PM;1
Dibutyltin oxide;818-08-6;212-449-1;JGFBRKRYDCGYKD-UHFFFAOYSA-N;CCCC[Sn](=O)CCCC;DTXSID4027315;61221;PRO-262;;REACH-A;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;Home maintenance -> caulk/sealant;"Catalyst; Intermediate; Paint additives and coating additives not described by other categories; Processing aids, not otherwise listed; Sealant (barrier)";"Catalyst; Paint additives and coating additives not described by other categories; Sealant (barrier)";CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;CERT;CERT;CERT;FALS;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;P-PNEC pred;248,941;;5,33;;2,7;;2,70E-06;0,840106094;;639,0610566;;1,15;24;;;;1,5;64,20877526;;0,74;0,26;0,39;>100 to < 1000 tonnes;100;1000;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0,17272887;;0,98277663;;;;;0,690824597;FALS;0;0;0;0;81,6;low ;0,279;3050;low ;0,3;2080;low ;0,306;0,140929117;0,029762264;0,128791091;0,034956683;0,14854835;;;P_score_freshwater_pred_Dashboard;0,98277663;0,57775275;;;M_score_pred_Dashboard;0,690824597;0,690824597;kemi_score;0,74;0,823969823;1;;;0,631764047;1;0,14854835;0,5;0,465475487;0,75;0,14854835;0,25;0,389935296;0,75;0.00;vPvM;;PM;1
Dichlobenil;1194-65-6;214-787-5;YOYAIZYFCNQIRF-UHFFFAOYSA-N;N#Cc1c(Cl)cccc1Cl;DTXSID5032365;3031;PRO-263;NS00002192;REACH-A;CERT;vPvM;HQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"Landscape/yard; Landscape/yard -> herbicide; herbicide";;;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;JG-MKN (opgelost);172,01;2,74;2,84;;5,87;0,000114;0,000803;2,499687083;2,8328;214,8628677;57,80995611;32,4;1040;324;;2,4;;0,63;0,36;0,57;0,18;0,27;>100 to < 1000 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,992434823;0,484113924;0,898507247;0,73200675;;0,431125928;0,359564929;0,414266192;CERT;0;0;0;0;269,6;low ;0,7;522;moderate ;0,85;231,2;low ;0,7;0,549997217;0,061938677;0,080859948;0,085960348;0,558303245;P_score_soil_exp_UBA;0,73200675;P_score_freshwater_pred_UBA;0,992434823;0,776765686;M_score_exp_UBA;0,431125928;M_score_exp_UBA;0,431125928;0,40165235;kemi_score;0,57;0,654113434;1;0,561771385;1;0,558560438;1;0,448318155;1;0,541526479;1;0,501848893;1;0,500412615;1;0.00;PM;PM;PM;
Dichlorodifluoromethane;75-71-8;200-893-9;PXBRQCKWGAHEHS-UHFFFAOYSA-N;C(F)(F)(Cl)Cl;DTXSID6020436;6391;PRO-264;NS00002142;REACH-A;FALS;vPvM;MQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"Cleaning products and household care -> air freshener; Cleaning products and household care -> laundry and fabric treatment -> anti-static spray; Construction and building materials; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> insulation; Home maintenance -> insulation -> spray foam; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> stripper; Manufactured formulations; Personal care; Personal care -> sexual wellness; Pesticides -> insect repellent; Pesticides -> insecticide; refrigerant";;;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;PNEC aqua (freshwater);120,91;2,16;2,05;;1,31;0,00495;0,00627;1,780317312;1,8743;4105,160008;52,43737036;6,17;70;;;1,2;;19;0,52;0,63;0;0,06;>0 to < 10 tonnes;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,56550196;0,442674677;0,999271508;;;0,635183106;0,521768381;0,537994722;FALS;0;0;0;0;684;low ;0,371;1770;low ;0,415;2220;low ;0,365;0,217762463;0,037399783;0,055458947;0,034014794;0,226480606;;;P_score_freshwater_pred_Dashboard;0,999271508;0,669149382;M_score_exp_UBA;0,635183106;M_score_exp_UBA;0,635183106;0,56498207;kemi_score;0,63;0,796693404;1;0,635183106;0,5;0,614863727;1;0,343176216;1;0,522882614;1;0,421351393;0,75;0,459354555;1;0.00;vPvM;PM;PM;1
"dichloromethane; methylene chloride";75-09-2;200-838-9;YMWUJEATGCHHMB-UHFFFAOYSA-N;ClCCl;DTXSID0020868;6344;PRO-265;NS00004151;REACH-C;FALS;vPvM & PMT;HQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;"Arts and crafts/office supplies -> general arts and crafts supplies -> arts and crafts adhesive; Arts and crafts/office supplies -> general arts and crafts supplies -> arts and crafts cleaner; Arts and crafts/office supplies -> pottery making -> glaze; Cleaning and safety; Cleaning products and household care -> general household cleaning; Cleaning products and household care -> general household cleaning -> glass cleaner; Cleaning products and household care -> laundry and fabric treatment -> anti-static spray; Electronics/small appliances -> computers and accessories/supplies; Furniture and furnishings; Home maintenance; Home maintenance -> adhesives and adhesive removers -> multipurpose adhesive; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> finish -> wood finish; Home maintenance -> insulation; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; Home maintenance -> paint/stain and related products -> paint thinner; Home maintenance -> paint/stain and related products -> stripper; Home maintenance -> surface sealers; Home maintenance -> welding; Laboratory supplies; Manufactured formulations; Personal care -> fragrance; Pesticides; Pesticides -> animal repellent; Pesticides -> insecticide; Sports equipment -> bicycling; Sports equipment -> gun cleaner; Vehicle -> car interior -> auto air freshener; Vehicle -> engine maintenance -> auto fluids and additives; Vehicle -> engine maintenance -> auto refrigerant; Vehicle -> engine maintenance -> motor oil; solvent; solvent; solvents; upholstry: foam: adhesive";"Adhesives and sealant chemicals; Cleaning agent; Intermediate; Intermediates; Laboratory chemicals; Not Known or Reasonably Ascertainable; Other; Other (specify); Plasticizers; Processing aids not otherwise specified; Refrigerants; Solvent; Solvents (for cleaning or degreasing)";"Adhesives and sealant chemicals; Cleaning agent; Laboratory chemicals; Not Known or Reasonably Ascertainable; Plasticizers; Solvent; Solvents (for cleaning or degreasing)";CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;CERT;CERT;FALS;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS chronic water (=AA-EQS);84,93;1,25;1,27;2,27;2,29;0,181;0,114;1,439332694;1,0845;3612822,931;29,68843226;22,9;;191;;;1,3;20;0,65;0,81;0,53;0,63;>100000 to < 1000000 tonnes;100000;1000000;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;;0,230979253;0,999999993;0,52532889;;;0,653526386;0,595951643;CERT;0,5;0;0;0;1090;low ;0,507;1910;low ;0,508;51240;low ;0,5;0,213991721;0,036227619;0,045763422;0,008927873;0,222477333;P_score_soil_exp_UBA;0,52532889;P_score_freshwater_pred_Dashboard;0,999999993;0,585436045;;;M_score_pred_Episuite;0,653526386;0,624739015;kemi_score;0,81;0,808409786;1;0,52532889;0,5;0,604768334;1;0,380276566;1;0,554454053;1;0,423522809;0,75;0,479561493;1;0.00;vPvM;PM;PM;2
diethyl phthalate;84-66-2;201-550-6;FLKPEMZONWLCSK-UHFFFAOYSA-N;CCOC(=O)C1=CC=CC=C1C(=O)OCC;DTXSID7021780;6781;PRO-266;NS00009893;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;CERT;CERT;CERT;CERT;"Cleaning products and household care -> air freshener; Cleaning products and household care -> laundry and fabric treatment -> dry cleaner; Home maintenance -> paint/stain and related products -> paint; Personal care; Personal care -> body hygiene -> body wash; Personal care -> fragrance; Personal care -> general moisturizing -> hand/body lotion; Personal care -> hair styling and care; Personal care -> hair styling and care -> hair styling; Personal care -> hair styling and care -> shampoo; denaturant; film forming; flavoring and nutrient; fragrance; fragrance; fragrance component; hair conditioning; masking; plasticiser; solvent; solvent";"Adhesives and sealant chemicals; Fragrance; Odor agents; Plasticizer; Plasticizers; Surface active agents";"Fragrance; Not Known or Reasonably Ascertainable; Odor agents; Plasticizer; Plasticizers; Surface active agents";CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;CERT;CERT;FALS;FALS;;222,24;2,45;2,63;;6,75;0,00467;0,00253;1,840106094;2,1325;169,017118;15,79761631;8,51;;;;;;73;0,48;0,87;0,39;0,52;>1000 to < 10000 tonnes;1000;10000;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;;0,092682058;0,854515447;;;;0,477055625;0,527679176;FALS;0;0;0;0;158,1;moderate ;0,85;1380;good ;1;1480;moderate ;0,85;0,134316215;0,041491928;0,099846449;0,040300292;0,145020044;;;P_score_freshwater_pred_Dashboard;0,854515447;0,473598752;;;M_score_pred_Dashboard;0,527679176;0,5023674;kemi_score;0,87;0,67149833;1;;;0,487771026;1;0,263836353;1;0,420910526;1;0,263836353;0,5;0,358736294;1;0.00;PM;;PM;2
Diethylmethylbenzenediamine;68479-98-1;270-877-4;HQCMWRZLSGSQND-UHFFFAOYSA-N;CCC1=C(C(=C(C=C1C)N)CC)N;DTXSID0028618;22419268;PRO-267;;REACH-A;CERT;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;;;;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;;;-6,95;;9,6;;1,06;1,770115295;2,32;58,55696259;44,26048909;3,09;146;;;;0,6;1,055598543;;0,7;0,38;0,5;>1000 to < 10000 tonnes;1000;10000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0,82056845;0,372823582;0,489597175;;;;0,444774457;0,539751909;FALS;0;0;0;0;448,3;low ;0,645;49,2;low ;0,7;1700;low ;0,7;0,494125575;0,155517585;0,065892387;0,038035818;0,517569941;;;P_score_freshwater_pred_UBA;0,82056845;0,560996402;;;M_score_pred_Dashboard;0,539751909;0,492263183;kemi_score;0,7;0,66550987;1;;;0,525507255;1;0,517569941;0,5;0,612011171;0,75;0,517569941;0,25;0,52284805;0,75;2.00;PM;;PM;1
