full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
[ethane-1,2-diylbis[nitrilobis(methylene)]]tetrakisphosphonic acid;1429-50-1;215-851-5;NFDRPXJGHKJRLJ-UHFFFAOYSA-N;C(CN(CP(=O)(O)O)CP(=O)(O)O)N(CP(=O)(O)O)CP(=O)(O)O;DTXSID3061689;150250;PRO-013;NS00009310;REACH-A;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;;;;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;CERT;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;436123;;-579;;958;;133;1609594409;;5,8557E+14;;309;6480;;;;-121;243698;;;14;26;>10 to < 100 tonnes;100;1000;1;0;0;1;0;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;9,83174E+14;;4,89597E+14;;;;;5,67242E+14;FALS;0;0;0;0;3491;low ;0;179600;low ;0;24300;low ;0;4,04475E+14;1,4004E+14;7,29016E+14;3,27483E+14;4,04475E+14;;;P_score_freshwater_pred_UBA;9,83174E+14;7,36386E+14;;;M_score_pred_Dashboard;5,67242E+14;5,67242E+14;E_score_max;26;7,46792E+14;10;;;6,46304E+14;10;4,04475E+14;5;6,08738E+14;75;4,04475E+14;25;5,52826E+14;75;20;vPvM;;PM;;Nh0;['Organophosphates']
1-(3-chloropyridin-2-yl)-N-[4-cyano-2-methyl-6-(methylcarbamoyl)phenyl]-3-{[5-(trifluoromethyl)-2H-tetrazol-2-yl]methyl}-1H-pyrazole-5-carboxamide;1229654-66-3;810-161-6;KNDVJPKNBVIKML-UHFFFAOYSA-N;CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)CN4N=C(N=N4)C(F)(F)F)C(=O)NC)C#N;DTXSID40894829;566023110;PRO-014;;REACH-A;FALS;vPvM;HQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;54488;;28;;971;;301;1640481437;;3,48133E+13;;112;240;1830;2180;23;;;;;11;22;>10 to < 100 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,72729E+14;;2,8281E+14;5,07064E+14;5,81136E+14;4,482E+13;;5,61979E+14;FALS;0;0;0;0;1499;low ;0;22600;low ;174;2772;low ;0;;3,37609E+14;1,01945E+13;7,99672E+14;5,87439E+14;P_score_sediment_exp_UBA;5,81136E+14;P_score_sediment_exp_UBA;5,81136E+14;3,85935E+14;M_score_exp_UBA;4,482E+13;M_score_pred_Dashboard;5,61979E+14;5,0509E+14;E_score_max;22;5,71477E+14;10;5,10358E+14;10;4,41511E+14;10;5,87439E+14;5;1,24257E+14;75;1,15231E+14;75;1,0462E+14;75;0;PM;PM;PM;;Ar N, C O, C O Nocoo, Nh0, Nh1, Alkyl Halide, Amide, Aniline, Aryl Methyl, Benzene, Halogen, Nitrile, Pyridine, Tetrazole;['Chlorobenzenes', 'PAHs', 'PBB', 'PCB', 'Pyridin', 'PFAS']
1-(pyrimidin-5-ylmethyl)-3-[3-(trifluoromethyl)phenyl]pyrido[1,2-a]pyrimidin-1-ium-3-ide-2,4-dione;1263133-33-0;816-285-7;LHZOTJOOBRODLL-UHFFFAOYSA-N;C1=CC2=[N+](C(=C(C(=O)N2C=C1)C3=CC(=CC=C3)C(F)(F)F)[O-])CC4=CN=CN=C4;DTXSID90155139;574144970;PRO-015;;REACH-A;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;CERT;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;398345;;495;;117;;403;2770115295;;3,48133E+13;;575;;7400;6920;16;;;;;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2,8281E+14;9,18094E+14;9,09049E+14;5,68874E+14;;3,6963E+14;FALS;0;0;0;0;2122;low ;189;33700;low ;225;4423;low ;186;;2,85362E+14;8,8932E+14;6,62535E+14;3,51591E+14;P_score_soil_exp_UBA;9,18094E+14;P_score_soil_exp_UBA;9,18094E+14;7,03318E+14;M_score_exp_UBA;5,68874E+14;M_score_exp_UBA;5,68874E+14;4,69252E+14;E_score_min;0;7,22689E+14;10;7,22689E+14;10;5,74485E+14;10;3,51591E+14;5;2,63824E+14;75;2,63824E+14;75;2,26394E+14;75;0;vPvM;vPvM;PM;;Ar N, Nh0, Alkyl Halide, Benzene, Bicyclic, Halogen, Pyridine;['Aromatic amines', 'Chlorobenzenes', 'Cyclohexanes', 'HBCDDs', 'PBB', 'PCB', 'Pyridin', 'Triazines', 'PFAS']
"1,1,1,2,2,3,3,4,4-nonafluoro-4-methoxybutane; 1,1,1,2,3,3-hexafluoro-3-methoxy-2-(trifluoromethyl)propane";163702-08-7;422-270-2;JZYGTCBELUZFGX-UHFFFAOYSA-N;c1(NP(=O)(N)N)c(N(=O)=O)cccc1;;;PRO-016;NS00011159;REACH-B;FALS;vPvM & PMT;HQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;;;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;;;;;;;;;;;44230;;;18;;8733;;7;12;0;>10 tonnes;100;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,99359E+14;;;;;5,34602E+14;;;FALS;0;0;0;0;5703;low ;329;32300;low ;323;67700;low ;282;5,14705E+14;2,90515E+13;5,97429E+14;2,12361E+14;5,25204E+13;;;P_score_freshwater_pred_UBA;9,99359E+14;9,99359E+14;M_score_exp_UBA;5,34602E+14;M_score_exp_UBA;5,34602E+14;5,34602E+14;kemi_score;7;7,3093E+13;10;5,34602E+14;5;7,3093E+13;10;5,25204E+13;5;6,54676E+14;75;5,29882E+14;5;6,54676E+14;75;;vPvM;PM;vPvM;2;Nh0, Nh1, Nh2, Aniline, Benzene, Nitro, Nitro Arom, Para Hydroxylation;['Aromatic amines', 'Nitrobenzene derivatives']
"1,1,1,2,2,3,3,4,4-nonafluoro-4-methoxybutane; 1,1,1,2,3,3-hexafluoro-3-methoxy-2-(trifluoromethyl)propane";163702-08-7;422-270-2;JZYGTCBELUZFGX-UHFFFAOYSA-N;CC(C)(C)CC(C)(C)c1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)c1ccccc1;;;PRO-017;NS00011159;REACH-B;FALS;vPvM & PMT;HQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;;;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;;;;;;;;;;;15200;;;19;;8733;;7;12;0;>10 tonnes;100;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,96031E+13;;;;;5,17322E+14;;;FALS;0;0;0;0;1510;low ;0;1839;low ;203;1542;low ;244;5,14705E+14;9,40991E+14;1,01654E+14;1,00826E+14;5,42843E+14;;;P_score_freshwater_pred_UBA;9,96031E+13;9,96031E+13;M_score_exp_UBA;5,17322E+14;M_score_exp_UBA;5,17322E+14;5,17322E+14;kemi_score;7;7,17822E+14;10;5,17322E+14;5;7,17822E+14;10;5,42843E+14;5;6,53987E+14;75;5,29929E+14;5;6,53987E+14;75;;vPvM;PM;vPvM;2;Ar N, Ar Oh, Nh0, Benzene, Bicyclic, Phenol, Phenol Noorthohbond;['Alkylphenols', 'Aromatic amines', 'Cyclohexanes', 'Phenols']
1,1,1,3,3,3-hexafluoropropan-2-ol;920-66-1;213-059-4;BYEAHWXPCBROCE-UHFFFAOYSA-N;OC(C(F)(F)F)C(F)(F)F;DTXSID1022134;135290;PRO-018;NS00008561;REACH-B;FALS;vPvM;MQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;Intermediate;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;168038;166;155;;268;;213;1269512944;14319;1,97831E+13;1170476527;251;2710;;;;4;6862284;6;72;3;1;>1 to < 10 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;9,29403E+14;7,58112E+14;9,97467E+12;;;;5,97192E+14;6,23947E+14;FALS;0;0;0;0;13500;low ;307;169400;low ;365;103200;low ;0;1,37469E+14;1,4359E+14;4,18732E+14;1,77462E+14;1,49876E+14;;;P_score_freshwater_pred_Dashboard;9,97467E+12;8,94994E+14;;;M_score_pred_Dashboard;6,23947E+14;6,10569E+14;kemi_score;72;7,88902E+14;10;;;7,39227E+14;10;2,99876E+14;10;4,86387E+14;10;2,99876E+14;5;4,70825E+13;10;0;vPvM;;vPvM;1;Al Oh, Al Oh Notert, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
1,1,1,3,5,5,5-heptamethyltrisiloxane;1873-88-7;217-496-1;QNWOFLWXQGHSRH-UHFFFAOYSA-N;C[SiH](O[Si](C)(C)C)O[Si](C)(C)C;DTXSID1038795;746400;PRO-019;NS00046548;REACH-A;CERT;PMT;HQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;P-PNEC pred;222506;;521;;324;;0,00257;2640481437;53459;8,69E+106;2733156583;141;;1200;1920;36;;3126909873;;55;27;35;>1000 to < 10000 tonnes;10000;100000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;;2,06821E+14;10;3,33333E+14;5,27554E+14;2,48051E+14;8,95452E+13;3,90801E+14;FALS;0;0;0;0;6388;low ;0;4,06E+14;low ;279;20800;low ;0;3,78689E+14;2,63771E+14;5,7035E+14;3,49567E+14;3,93007E+14;P_score_sediment_exp_UBA;5,27554E+14;P_score_freshwater_pred_Dashboard;10;5,16927E+14;M_score_exp_UBA;2,48051E+14;M_score_pred_Dashboard;3,90801E+14;2,42799E+14;kemi_score;55;6,25141E+14;10;3,61746E+14;10;3,54273E+14;10;3,93007E+14;5;5,35532E+13;75;3,7188E+14;75;3,6674E+14;75;0;PM;PM;PM;2;Unknown;['Siloxanes']
1,1,1-trichloroethane;71-55-6;200-756-3;UOCLXMDMGBRAIB-UHFFFAOYSA-N;CC(Cl)(Cl)Cl;DTXSID0021381;62780;PRO-020;NS00006146;REACH-B;FALS;vPvM;MQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"Arts and crafts/office supplies -> general arts and crafts supplies -> arts and crafts cleaner; Arts and crafts/office supplies -> home office -> pens and markers; Arts and crafts/office supplies -> home office -> white out; Cleaning and safety; Cleaning products and household care -> air freshener; Cleaning products and household care -> carpet and floor; Cleaning products and household care -> carpet and floor -> carpet cleaner; Cleaning products and household care -> carpet and floor -> floor polish; Cleaning products and household care -> laundry and fabric treatment -> anti-static spray; Cleaning products and household care -> laundry and fabric treatment -> fabric protectant; Cleaning products and household care -> metal specific -> metal polish; Cleaning products and household care -> wood specific; Electronics/small appliances -> computers and accessories/supplies; Electronics/small appliances -> computers and accessories/supplies -> printer ink; Electronics/small appliances -> computers and accessories/supplies -> printer toner; Home maintenance; Home maintenance -> adhesives and adhesive removers -> multipurpose adhesive; Home maintenance -> adhesives and adhesive removers -> wood adhesive; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> insulation; Home maintenance -> lubricant; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; Home maintenance -> paint/stain and related products -> primer; Home maintenance -> paint/stain and related products -> stripper; Home maintenance -> surface sealers; Manufactured formulations; Manufactured formulations -> Flame retardants; Personal care; Personal care -> child specific; Personal care -> hair styling and care; Personal care -> hair styling and care -> hair conditioner; Pesticides; Pesticides -> animal repellent; Pesticides -> insect repellent; Pesticides -> insecticide; Pet care -> cats; Sports equipment; Vehicle -> auto body work; Vehicle -> engine maintenance -> auto fluids and additives; solvent; solvent; solvents";Intermediate;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;EQS water (=AA-EQS);1334;249;243;27;272;101;79;1949877704;21607;3,61405E+14;775828328;501;1070;;;;25;210;47;67;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,28876E+14;6,08103E+14;9,55625E+14;;;;4,72182E+14;5,08685E+14;CERT;0;0;0;0;26700;low ;638;7,292E+14;moderate ;85;214400;moderate ;85;2,10449E+14;5,4021E+14;3,14771E+14;1,29807E+13;2,26558E+14;;;P_score_freshwater_pred_Dashboard;9,55625E+14;7,64201E+14;;;M_score_pred_Dashboard;5,08685E+14;4,90433E+14;kemi_score;67;6,97217E+14;10;;;6,12201E+14;10;3,26316E+14;10;4,76984E+14;10;3,26316E+14;5;4,46958E+14;10;0;PM;;PM;2;Alkyl Halide, Halogen;['Other']
1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulphonic acid;375-73-5;206-793-1;JGTNAGYHADQMCM-UHFFFAOYSA-N;OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;DTXSID5030030;678150;PRO-021;NS00010276;REACH-C;FALS;vPvM & PMT;HQ;vPvM & PMT;CERT;CERT;x;x;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;used as a stain or water repellent.;;;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;30009;;279;;416;17;835;269019608;19318;8,73567E+14;246896371;631;;;;14;;408002;51;41;3;9;>1 to < 10 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;9,18213E+14;6,55248E+14;;;6,02499E+13;5,11816E+14;3,82628E+14;FALS;0;0;0;0;1874;low ;196;7,997E+14;low ;198;98300;low ;0;3,51908E+13;5,20091E+14;9,34034E+14;1,81182E+14;3,7292E+14;;;P_score_freshwater_pred_RIVM;9,18213E+14;7,86731E+14;M_score_exp_UBA;6,02499E+13;M_score_exp_UBA;6,02499E+13;4,98981E+14;kemi_score;41;7,43789E+14;10;6,02499E+13;5;6,26549E+14;10;4,36107E+14;10;5,69536E+14;10;4,85714E+14;75;5,22726E+14;10;0;vPvM;PM;PM;3;Alkyl Halide, Halogen;['PFAS']
1,1,2,2-tetrahydroperfluoro-1-tetradecanol;39239-77-5;254-373-1;QBBJBWKVSJWYQK-UHFFFAOYSA-N;C(CO)C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;DTXSID3068170;1623680;PRO-022;NS00010926;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;664153;;87;;574;;0,000143;5269512944;5171;2,44692E+13;3463316406;4070;;;;;;9,21018E+14;;46;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9,99981E+14;9,17055E+14;;;;9,9933E+14;9,39566E+14;FALS;0;0;0;0;242;low ;175;2;low ;0;3438;low ;0;7,38026E+14;6,67959E+14;2,00397E+14;7,33519E+13;7,88751E+14;;;P_score_freshwater_pred_RIVM;9,99981E+14;9,58518E+14;;;M_score_pred_Episuite;9,9933E+14;9,69448E+14;kemi_score;46;3,16119E+14;10;;;3,04833E+14;10;7,88751E+14;5;4,28759E+14;75;7,88751E+14;25;4,18493E+14;75;10;(T);(T);(T);3;Al Oh, Al Oh Notert, Alkyl Halide, Halogen;['Alkylphenols', 'PFAS']
1,1,2-trichloroethane;79-00-5;201-166-9;UBOXGVDOUJQMTN-UHFFFAOYSA-N;ClCC(Cl)Cl;DTXSID5021380;65740;PRO-023;NS00004799;REACH-B;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;Intermediate;;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;JG-MKN (totaal);1334;198;189;34;335;335;196;1889861721;16399;9,65441E+14;5129406907;501;560;;;17;;220;56;65;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4,70548E+14;4,33398E+14;6,92778E+14;;;5,518E+14;5,62079E+13;5,19076E+14;CERT;5;0;0;0;126900;low ;378;7,292E+14;moderate ;85;156000;low ;7;2,07112E+13;5,4021E+14;1,62471E+14;1,48744E+14;2,21315E+14;;;P_score_freshwater_pred_Dashboard;6,92778E+14;5,32241E+14;M_score_exp_UBA;5,518E+14;M_score_pred_Episuite;5,62079E+13;5,44318E+14;kemi_score;65;6,24016E+14;10;5,518E+14;5;5,38246E+14;10;3,52046E+14;10;4,68703E+14;10;4,0894E+14;75;4,35301E+14;10;0;PM;PM;PM;2;Alkyl Halide, Halogen;['Chlorinated alkane']
1,1-Dichloroethane;75-34-3;200-863-5;SCYULBFZEHDVBN-UHFFFAOYSA-N;CC(Cl)Cl;DTXSID1020437;63650;PRO-024;NS00001673;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;"solvent; solvent";Intermediate;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;9895;179;17;241;232;513;414;1480006943;15531;2,75889E+14;3153926299;661;;;;;;920;58;53;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2,49851E+14;9,31383E+14;;;;5,76829E+14;5,89145E+14;CERT;0;0;0;0;17900;low ;45;14500;;10;574900;;10;1,23058E+14;4,06457E+14;3,72245E+14;8,4963E+14;1,38554E+14;;;P_score_freshwater_pred_Dashboard;9,31383E+14;5,90617E+14;;;M_score_pred_Dashboard;5,89145E+14;5,82987E+14;kemi_score;53;7,40756E+14;10;;;5,86789E+13;10;2,83481E+14;10;4,58247E+14;10;2,83481E+14;5;4,07853E+14;10;0;vPvM;;PM;3;Alkyl Halide, Halogen;['Chlorinated alkane']
1,1-dichloroethylene;75-35-4;200-864-0;LGXVIGDEPROXKC-UHFFFAOYSA-N;C=C(Cl)Cl;DTXSID8021438;63660;PRO-025;NS00008027;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;Home maintenance -> caulk/sealant;Intermediate;;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;JG-MKN (totaal);9694;213;203;;26;235;241;1810232518;18482;2,80736E+14;3126359992;129;360;;;14;;90;53;67;24;33;>1000 to < 10000 tonnes;10000;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;2,94576E+14;2,47049E+14;9,98606E+14;;;6,02499E+13;5,26281E+14;5,32837E+14;CERT;5;0;0;0;7257;low ;0;17100;good ;10;226000;moderate ;85;2,78032E+14;3,79427E+14;5,41279E+14;1,26908E+14;2,93191E+14;;;P_score_freshwater_pred_Dashboard;9,98606E+14;5,1341E+14;M_score_exp_UBA;6,02499E+13;M_score_exp_UBA;6,02499E+13;5,53872E+14;kemi_score;67;7,75667E+14;10;6,02499E+13;5;5,33258E+14;10;3,94197E+14;10;5,52961E+14;10;4,54075E+14;75;4,58485E+14;10;0;vPvM;PM;PM;2;Halogen;['Other']
