;full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group;functional_groups;chemical_class
253;Dapsone;80-08-0;201-248-4;MQJKPEGWNLWLTK-UHFFFAOYSA-N;C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N;DTXSID4020371;2955.0;PRO-254;NS00000683;REACH-A;False;vPvM & PMT;HQ;vPvM & PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;;"Hardener; Intermediate; Not Known or Reasonably Ascertainable";Not Known or Reasonably Ascertainable;True;True;True;True;True;True;True;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;P-PNEC pred;248.3;0.97;0.938;;9.08;0.00104;0.00416;2.029383778;1.4423;53757835.9788836;51.71607279;2.75;2500.0;;;1.8;;1.37603;0.6;0.8;0.0;0.0;>100 tonnes;100.0;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.99830091815794;0.436841114800465;0.999999999933243;;;0.534601961380763;0.595456286866942;0.494908355292365;True;0.0;0.0;0.0;0;242.1;low ;0.325;176.9;low ;0.7;425.599999999999;low ;0.492;0.465398420204486;0.0955456376451674;0.084401344394113;0.0672950883453891;0.501647410395711;;;P_score_freshwater_pred_Dashboard;0.999999999933243;0.811714010963883;M_score_exp_UBA;0.534601961380763;M_score_pred_Episuite;0.595456286866942;0.541655534513357;kemi_score;0.8;0.771658141165627;1.0;0.534601961380763;0.5;0.663075701922957;1.0;0.548624139313452;1.0;0.65065373551622;1.0;0.543909683625189;0.75;0.60314122414833;1.0;0.0;vPvM;PM;PM;1;Arn, Nh2, Aniline, Benzene, Sulfone;['Aromatic amines']
254;Decahydronaphthalene;91-17-8;202-046-9;NNBZCPXTIHJBJL-UHFFFAOYSA-N;C1CCC2CCCCC2C1;DTXSID1024912;7044.0;PRO-255;NS00003533;REACH-A;False;PMT;HQ;Not PMT/vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;"Fuels and fuel additives; Solvents (which become part of product formulation or mixture)";Solvents (which become part of product formulation or mixture);True;True;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;P-PNEC pred;138.254;;4.6;;4.84;1.92e-05;3.78e-05;3.670245853;3.6448;3.50246962252247e+18;19.01052606;1740.0;73.0;;;3.3;;0.53763;0.24;0.55;0.22;0.33;>100 to < 1000 tonnes;100.0;1000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0.583038808601323;0.122945305965866;1.0;;;0.28882627939393;0.24230411585759;0.239080691244062;False;0.0;0.0;0.0;0;130.899999999999;moderate ;0.85;61.5;good ;1.0;42.9;;0.85;0.566974203909406;0.143210692950313;0.107461246744625;0.163494014844848;0.622121922100002;;;P_score_freshwater_pred_Dashboard;1.0;0.568661371522396;M_score_exp_UBA;0.28882627939393;M_score_exp_UBA;0.28882627939393;0.256737028831861;kemi_score;0.55;0.537425603589864;1.0;0.28882627939393;0.5;0.382094793128761;1.0;0.38640556582948;1.0;0.45570192499746;1.0;0.350677431975027;0.75;0.384244134294093;1.0;1.0;PM;;PM;3;Bicyclic;['Cyclohexanes']
255;Diammonio(ethyl)[4-[[4-[ethyl(3-sulphonatobenzyl)amino]phenyl](2-sulphonatophenyl)methylene]cyclohexa-2,5-dien-1-ylidene](3-sulphonatobenzyl)ammonium;2650-18-2;220-168-0;ZESJVAFJNMXDFZ-UHFFFAOYSA-N;CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[NH4+].[NH4+];DTXSID4034310;17559.0;PRO-256;;REACH-A;False;vPvM;HQ;PM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;"Home maintenance -> paint/stain and related products; Personal care -> body hygiene -> body wash; Personal care -> fragrance; Personal care -> general moisturizing -> hand/body lotion; Personal care -> make-up and related -> lip gloss; Personal care -> nails -> nail polish; colorant; cosmetic colorant; dye; dye; hair dyeing";;"Not Known or Reasonably Ascertainable; Pigment";True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;False;True;False;False;False;False;True;False;False;P-PNEC pred;782.94;;4.64;;9.61;;0.000114;5.139879086;0.3531;5389698.47628301;410.4914071;4.79;837.0;;;2.1;;39746.25526;;0.81;0.14;0.26;>10 to < 100 tonnes;10.0;100.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0.98907138552121;0.963994297476619;0.999999996595258;;;0.482678255167814;0.757963023282262;0.101890038386529;False;0.0;0.0;0.0;0;458.9;low ;0.0;0.7;low ;0.172;1260.0;low ;0.0;0.00995873846290857;0.538648241736332;0.0652704360502618;0.0430919729057154;0.147567681782547;;;P_score_freshwater_pred_Dashboard;0.999999996595258;0.984355226531029;M_score_exp_UBA;0.482678255167814;M_score_pred_Episuite;0.757963023282262;0.447510438945535;kemi_score;0.81;0.870610717084044;1.0;0.482678255167814;0.5;0.663708700789158;1.0;0.147567681782547;0.5;0.481814379955844;0.75;0.266885202216157;0.5;0.402082735207689;0.75;1.0;vPvM;PM;PM;1;Nh0, Allylic Oxid, Aniline, Benzene, Quatn;['Aromatic amines', 'Organotins', 'Styrenes', 'Terpenoid']
256;dibutyl adipate;105-99-7;203-350-4;XTJFFFGAUHQWII-UHFFFAOYSA-N;CCCCOC(=O)CCCCC(=O)OCCCC;DTXSID2021866;7784.0;PRO-257;NS00011516;;True;;;;False;False;;;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;True;"Personal care -> make-up and related -> mascara; emollient; film forming; plasticiser; plasticisers; plasticizer; plasticizer; skin conditioning; skin-conditioning agent - emollient; softener and conditioner; solvent; solvent";Processing aids not otherwise specified;;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;;258.358;;4.04;;7.38;;0.000596;3.089905111;3.189;275.889383234782;5.764221571;63.1;;;;;;6.95943541973122;0.3;0.74;0.39;0.01;>1000 tonnes;1000.0;;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.0179011252827065;0.931382676413354;;;;0.304883017501138;0.319631747619076;False;0.0;0.0;0.0;0;109.899999999999;moderate ;0.85;1030.0;low ;0.7;1070.0;low ;0.7;0.300992945019341;0.046849288005404;0.114965179647603;0.0461159266130296;0.338458290234083;;;P_score_freshwater_pred_Dashboard;0.931382676413354;0.47464190084803;;;M_score_pred_Dashboard;0.319631747619076;0.312257382560107;kemi_score;0.74;0.545618431290708;1.0;;;0.384981087343469;1.0;0.318649473670089;1.0;0.416966456631086;1.0;0.318649473670089;0.5;0.350248512994609;1.0;1.0;PM;;PM;2;C O, C O Nocoo, Ester, Ether, Unbrch Alkane;['Ethylene Glycols']
257;dibutyl hydrogen phosphate;16980-89-5;241-059-4;JYFHYPJRHGVZDY-UHFFFAOYSA-N;CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C(C4C(O3)COP(=O)(O4)[O-])OC(=O)CCC.[Na+];DTXSID60937686;6604694.0;PRO-258;;;False;;;;False;False;;;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;491.373;;0.18;;9.46;;0.00117;1.729974286;;275.889383234782;;3.16;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0.931382676413354;;;;;0.546655767484832;False;0.0;0.0;0.0;0;343.3;low ;0.176;8020.0;low ;0.223;1080.0;low ;0.181;;0.0197592906811851;0.0733948471316929;0.0459385365460646;0.0254381993139767;;;P_score_freshwater_pred_Dashboard;0.931382676413354;0.931382676413354;;;M_score_pred_Dashboard;0.546655767484832;0.546655767484832;;;0.713544470791287;1.0;;;0.713544470791287;1.0;0.0254381993139767;0.5;0.234842206408973;0.75;0.0254381993139767;0.25;0.234842206408973;0.75;0.0;vPvM;;vPvM;1;Ar N, C O, C O Nocoo, Nh0, Nh1, Amide, Aniline, Bicyclic, Ester, Ether, Imidazole, Phos Acid, Phos Ester;['Cyclohexanes', 'Ethylene Glycols', 'Imidazoles', 'Organophosphates', 'Pyrimidines', 'Triazines']
258;Dibutyl hydrogen phosphate;107-66-4;203-509-8;JYFHYPJRHGVZDY-UHFFFAOYSA-N;CCCCOP(=O)(O)OCCCC;DTXSID3040728;7881.0;PRO-259;NS00009170;REACH-A;True;vPvM;MQ;vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;;"Anti-static agent; Chemical reaction regulator; Finishing agents; Intermediate; Intermediates; Lubricants and lubricant additives; Lubricating agent; Paint additives and coating additives not described by other categories; Plasticizer; Processing aids not otherwise specified";"Chemical reaction regulator; Lubricants and lubricant additives; Lubricating agent; Paint additives and coating additives not described by other categories; Plasticizer; Processing aids not otherwise specified";True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;False;False;P-PNEC pred;210.21;;1.8;;9.22;0.0815;0.0754;1.301029996;2.2951;41.2643941086108;8.093931132;6.76;25.0;;;0.5;;50.81144;0.45;0.79;0.24;0.36;>100 to < 1000 tonnes;100.0;1000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0.182929628242355;0.0315371366239998;0.345258688405079;;;0.738796125036258;0.449040620392803;0.61880734563356;False;0.0;0.0;0.0;0;757.6;low ;0.293;3040.0;low ;0.424;13260.0;low ;0.0;0.153688261384271;0.0298034771110752;0.0531793277756974;0.0159448896201118;0.169584994643993;;;P_score_freshwater_pred_Dashboard;0.345258688405079;0.186575151090478;M_score_exp_UBA;0.738796125036258;M_score_exp_UBA;0.738796125036258;0.602214697020874;kemi_score;0.79;0.505050275842686;1.0;0.738796125036258;0.5;0.335198893323913;1.0;0.276248525045468;1.0;0.373522949462746;1.0;0.383449505090031;0.75;0.304299523295065;1.0;0.0;PM;vPvM;PM;1;Phos Acid, Phos Ester, Unbrch Alkane;['Organophosphates']
259;Dibutylphthalate;84-74-2;201-557-4;DOIRQSBPFJWKBE-UHFFFAOYSA-N;CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC;DTXSID2021781;3026.0;PRO-260;NS00010095;;False;;;;False;False;;;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;True;"Home maintenance -> caulk/sealant; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; Home maintenance -> patch and repair -> putty or filler; Home maintenance -> surface sealers; Manufactured formulations -> Flame retardants; Personal care -> nails -> nail polish; Personal care -> nails -> nail polish remover; chemical added to raw material by supplier; fragrance; fragrance component; fragrance ingredient; impurites; masking; perfuming; plasticiser; plasticisers; plasticizer; plasticizer; solvent; solvent";"Absorbent; Not Known or Reasonably Ascertainable; Other; Plasticizer; Solvent";"Not Known or Reasonably Ascertainable; Plasticizer";True;True;True;True;False;True;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;;278.348;4.61;4.68;;8.84;4.02e-05;4.45e-05;3.139879086;3.283;79.0436316995644;6.282083675;166.0;;;;;;10.0;0.29;0.81;0.36;0.48;>1000 to < 10000 tonnes;1000.0;10000.0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;;0.0206786833499301;0.615676278997465;;;;0.291252687125151;0.31214634448174;True;0.0;0.0;0.75;0;59.0;;1.0;547.3;;1.0;538.0;;1.0;0.268941421369995;0.0607550872814977;0.145436404969785;0.0611812149850803;0.305086822125697;;;P_score_freshwater_pred_Dashboard;0.615676278997465;0.318177481173697;;;M_score_pred_Dashboard;0.31214634448174;0.301699515803446;kemi_score;0.81;0.438384648309198;1.0;;;0.309828972192183;1.0;0.297447774267101;1.0;0.361104607991142;1.0;0.297447774267101;0.5;0.30357525950253;1.0;1.0;PM;;;;C O, C O Nocoo, Benzene, Ester, Ether, Unbrch Alkane;['Ethylene Glycols', 'PBDE', 'PhenylEthers', 'Phtalates']
260;Dibutyltin bis(2-ethylhexanoate);2781-10-04 00:00:00;220-481-2;GPDWNEFHGANACG-UHFFFAOYSA-L;CCCCC(CC)C(=O)O[Sn](CCCC)(CCCC)OC(=O)C(CC)CCCC;DTXSID9051953;16682803.0;PRO-261;;REACH-A;False;PMT;MQ;Potential PMT/vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;Heat stabilizer;;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;519.354;;9.52;;9.72;;1.34e-09;4.630427875;;4.96178952117108e+38;;224.0;109.0;;;;2.6;;;;0.09;0.17;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.735086323720625;;1.0;;;;;0.139041522571673;True;0.0;0.5;0.75;0;241.6;low ;0.0;125.7;low ;0.298;3050.0;low ;0.0;;0.109161445474427;0.084470754858013;0.0297622642437458;0.0325301107513793;;;P_score_freshwater_pred_Dashboard;1.0;0.867543161860312;;;M_score_pred_Dashboard;0.139041522571673;0.139041522571673;E_score_max;0.17;0.372882719593807;1.0;;;0.347310411766912;1.0;0.0325301107513793;0.5;0.165377600200938;0.75;0.0325301107513793;0.25;0.157727365432651;0.75;1.0;PM;;PM;1;C O, C O Nocoo;['Other']
261;Dibutyltin oxide;818-08-6;212-449-1;JGFBRKRYDCGYKD-UHFFFAOYSA-N;CCCC[Sn](=O)CCCC;DTXSID4027315;61221.0;PRO-262;;REACH-A;False;vPvM & PMT;MQ;PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;Home maintenance -> caulk/sealant;"Catalyst; Intermediate; Paint additives and coating additives not described by other categories; Processing aids, not otherwise listed; Sealant (barrier)";"Catalyst; Paint additives and coating additives not described by other categories; Sealant (barrier)";True;True;True;True;True;True;True;False;False;False;True;True;True;False;True;True;False;True;False;False;False;False;True;False;False;P-PNEC pred;248.941;;5.33;;2.7;;2.7e-06;0.840106094;;639.061056569552;;1.15;24.0;;;;1.5;64.20877526;;0.74;0.26;0.39;>100 to < 1000 tonnes;100.0;1000.0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0.172728869564759;;0.982776630059013;;;;;0.690824597343228;False;0.0;0.0;0.0;0;81.6;low ;0.279;3050.0;low ;0.3;2080.0;low ;0.306;0.140929117344705;0.0297622642437458;0.12879109065376;0.0349566825624078;0.148548349939586;;;P_score_freshwater_pred_Dashboard;0.982776630059013;0.577752749811886;;;M_score_pred_Dashboard;0.690824597343228;0.690824597343228;kemi_score;0.74;0.823969823318094;1.0;;;0.631764046739555;1.0;0.148548349939586;0.5;0.465475487108485;0.75;0.148548349939586;0.25;0.389935296312966;0.75;0.0;vPvM;;PM;1;Unknown;['Other']
262;Dichlobenil;1194-65-6;214-787-5;YOYAIZYFCNQIRF-UHFFFAOYSA-N;N#Cc1c(Cl)cccc1Cl;DTXSID5032365;3031.0;PRO-263;NS00002192;REACH-A;True;vPvM;HQ;PM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;"Landscape/yard; Landscape/yard -> herbicide; herbicide";;;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;JG-MKN (opgelost);172.01;2.74;2.84;;5.87;0.000114;0.000803;2.499687083;2.8328;214.862867704335;57.80995611;32.4;1040.0;324.0;;2.4;;0.63;0.36;0.57;0.18;0.27;>100 to < 1000 tonnes;100.0;1000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.992434823321399;0.484113923954522;0.898507246983325;0.732006749794453;;0.431125927769216;0.359564929421399;0.414266191519394;True;0.0;0.0;0.0;0;269.6;low ;0.7;522.0;moderate ;0.85;231.2;low ;0.7;0.549997216881791;0.0619386773057777;0.0808599478393463;0.0859603482778351;0.558303244878529;P_score_soil_exp_UBA;0.732006749794453;P_score_freshwater_pred_UBA;0.992434823321399;0.776765686013425;M_score_exp_UBA;0.431125927769216;M_score_exp_UBA;0.431125927769216;0.401652349570003;kemi_score;0.57;0.654113433553322;1.0;0.561771385118948;1.0;0.558560437958729;1.0;0.448318155059853;1.0;0.541526479251468;1.0;0.501848892538327;1.0;0.500412614784121;1.0;0.0;PM;PM;PM;;Nh0, Benzene, Halogen, Nitrile;['Chlorobenzenes', 'PBB', 'PCB']
263;Dichlorodifluoromethane;75-71-8;200-893-9;PXBRQCKWGAHEHS-UHFFFAOYSA-N;C(F)(F)(Cl)Cl;DTXSID6020436;6391.0;PRO-264;NS00002142;REACH-A;False;vPvM;MQ;vPvM;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;"Cleaning products and household care -> air freshener; Cleaning products and household care -> laundry and fabric treatment -> anti-static spray; Construction and building materials; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> insulation; Home maintenance -> insulation -> spray foam; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> stripper; Manufactured formulations; Personal care; Personal care -> sexual wellness; Pesticides -> insect repellent; Pesticides -> insecticide; refrigerant";;;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;PNEC aqua (freshwater);120.91;2.16;2.05;;1.31;0.00495;0.00627;1.780317312;1.8743;4105.16000827419;52.43737036;6.17;70.0;;;1.2;;19.0;0.52;0.63;0.0;0.06;>0 to < 10 tonnes;0.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.56550195999702;0.442674677186711;0.999271508384264;;;0.635183105687455;0.521768380863218;0.537994722337837;False;0.0;0.0;0.0;0;684.0;low ;0.371;1770.0;low ;0.415;2220.0;low ;0.365;0.217762462960162;0.0373997834922668;0.0554589468036725;0.0340147939118697;0.226480606288557;;;P_score_freshwater_pred_Dashboard;0.999271508384264;0.669149381855998;M_score_exp_UBA;0.635183105687455;M_score_exp_UBA;0.635183105687455;0.564982069629503;kemi_score;0.63;0.796693404089995;1.0;0.635183105687455;0.5;0.614863726895891;1.0;0.343176216061151;1.0;0.522882613763818;1.0;0.421351392629652;0.75;0.459354554989268;1.0;0.0;vPvM;PM;PM;1;Alkyl Halide, Halogen;['PFAS']
264;"dichloromethane; methylene chloride";75-09-2;200-838-9;YMWUJEATGCHHMB-UHFFFAOYSA-N;ClCCl;DTXSID0020868;6344.0;PRO-265;NS00004151;REACH-C;False;vPvM & PMT;HQ;vPvM & PMT;False;False;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;"Arts and crafts/office supplies -> general arts and crafts supplies -> arts and crafts adhesive; Arts and crafts/office supplies -> general arts and crafts supplies -> arts and crafts cleaner; Arts and crafts/office supplies -> pottery making -> glaze; Cleaning and safety; Cleaning products and household care -> general household cleaning; Cleaning products and household care -> general household cleaning -> glass cleaner; Cleaning products and household care -> laundry and fabric treatment -> anti-static spray; Electronics/small appliances -> computers and accessories/supplies; Furniture and furnishings; Home maintenance; Home maintenance -> adhesives and adhesive removers -> multipurpose adhesive; Home maintenance -> caulk/sealant; Home maintenance -> degreaser; Home maintenance -> finish -> wood finish; Home maintenance -> insulation; Home maintenance -> paint/stain and related products; Home maintenance -> paint/stain and related products -> paint; Home maintenance -> paint/stain and related products -> paint thinner; Home maintenance -> paint/stain and related products -> stripper; Home maintenance -> surface sealers; Home maintenance -> welding; Laboratory supplies; Manufactured formulations; Personal care -> fragrance; Pesticides; Pesticides -> animal repellent; Pesticides -> insecticide; Sports equipment -> bicycling; Sports equipment -> gun cleaner; Vehicle -> car interior -> auto air freshener; Vehicle -> engine maintenance -> auto fluids and additives; Vehicle -> engine maintenance -> auto refrigerant; Vehicle -> engine maintenance -> motor oil; solvent; solvent; solvents; upholstry: foam: adhesive";"Adhesives and sealant chemicals; Cleaning agent; Intermediate; Intermediates; Laboratory chemicals; Not Known or Reasonably Ascertainable; Other; Other (specify); Plasticizers; Processing aids not otherwise specified; Refrigerants; Solvent; Solvents (for cleaning or degreasing)";"Adhesives and sealant chemicals; Cleaning agent; Laboratory chemicals; Not Known or Reasonably Ascertainable; Plasticizers; Solvent; Solvents (for cleaning or degreasing)";True;True;True;True;True;True;True;False;False;True;True;False;True;True;False;True;False;False;False;False;False;False;False;False;False;EQS chronic water (=AA-EQS);84.93;1.25;1.27;2.27;2.29;0.181;0.114;1.439332694;1.0845;3612822.93074024;29.68843226;22.9;;191.0;;;1.3;20.0;0.65;0.81;0.53;0.63;>100000 to < 1000000 tonnes;100000.0;1000000.0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;;0.230979253105255;0.999999993253839;0.525328889759657;;;0.653526386175963;0.595951643207368;True;0.5;0.0;0.0;0;1090.0;low ;0.507;1910.0;low ;0.508;51240.0;low ;0.5;0.213991721408897;0.0362276188763183;0.0457634221024151;0.00892787310635332;0.222477333497325;P_score_soil_exp_UBA;0.525328889759657;P_score_freshwater_pred_Dashboard;0.999999993253839;0.585436045372917;;;M_score_pred_Episuite;0.653526386175963;0.624739014691665;kemi_score;0.81;0.808409785793794;1.0;0.525328889759657;0.5;0.604768334282857;1.0;0.380276566163708;1.0;0.554454053456914;1.0;0.423522808664466;0.75;0.479561492913714;1.0;0.0;vPvM;PM;PM;2;Alkyl Halide, Halogen;['Chlorinated alkane']
